"date","BEN","CO","EBE","MXY","NMHC","NO_2","NOx","OXY","O_3","PM10","PXY","station","medTemp","prec","minTemp","maxTemp","windDir","avgWindSpeed","maxGustSpeed","sun","maxPres","minPres"
"2001/01/01",0.411304349484651,0.726086958594944,NA,2.04608695921691,0.131739131458428,31.9813044382178,47.50695697121,1.18391303394152,23.7260872488436,15.1026087014571,0.9165217332218,3129,7.2,3.3,3.8,10.6,25,3.6,14.4,0.1,948.6,939.7
"2001/01/02",0.210416665921609,0.535416660209497,NA,0.542083336040378,0.0770833330849807,12.2349999745687,14.5220834215482,0.820416666567326,46.212083419164,8.0433333615462,0.839583334823449,3129,8.4,0,6.5,10.4,25,5.8,17.5,3,950.5,941.1
"2001/01/03",0.247916666790843,0.564999997615814,NA,1.1012499978145,0.0937500003104409,26.4249997933706,29.5987498760223,0.703333328167597,31.2887498537699,12.2033334175746,0.600833331545194,3129,7.8,1.1,6,9.5,24,5,13.3,0.4,952.1,948.2
"2001/01/04",0.26541666376094,0.553333329657714,NA,0.885833334177732,0.0799999999192854,19.235416829586,22.0341666936874,0.679166667163372,36.322916785876,11.5612500707308,0.673749999453624,3129,8.7,0.8,5.9,11.5,27,5.6,14.4,3.7,953.1,946.6
"2001/01/05",0.549583330750465,0.648333329707384,NA,2.94458332657814,0.135416666666667,40.5437502861023,56.9941666126251,1.16708332424362,12.1004168192546,17.5325002173583,0.929999998460213,3129,9.8,15.2,5.4,14.1,21,3.9,18.9,0,950.5,938.2
"2001/01/06",0.224166667709748,0.65041666974624,NA,0.80875000047187,0.0933333331098159,15.0858334302902,17.5162500143051,0.765000003079573,38.9020829598109,7.46416667103767,0.764166669299205,3129,8.4,0.6,3.8,12.9,24,3.6,15.3,3.4,947.3,937.8
"2001/01/07",0.201250001788139,0.589166671037674,NA,0.705000001937151,0.0987500011300047,13.9479165077209,16.5808332959811,0.779166663686434,38.6766664981842,6.38749996821086,0.832916664580504,3129,4.4,0,0.8,8.1,25,1.9,9.7,5.2,954.2,947.3
"2001/01/08",0.382500003402432,0.789166664083799,NA,2.28708330045144,0.16666666790843,42.443750316898,81.3495832681656,1.16166666398446,26.0412499109904,24.8262501657009,1.02541666229566,3129,2.2,0,-3,7.5,24,1.9,5.6,7.7,955.9,948.1
"2001/01/09",0.795416659365098,1.05791666607062,NA,4.40625002980232,0.244583333532015,56.8516666094462,144.562916755676,1.83250001321236,3.98624999324481,35.1395831108093,1.44999999552965,3129,1.1,0.9,-1.7,3.9,36,1.1,4.7,0.1,949.8,946.5
"2001/01/10",0.868333323548237,0.912499994039536,NA,4.23083329200745,0.213750001663963,53.8724998633067,117.009998957316,1.84666666512688,3.75791665911674,32.1020834445953,1.44124999890725,3129,7.2,4.4,3.5,10.8,18,1.9,9.4,0.1,949.5,944.9
"2001/01/11",0.655833328763644,0.748750006159147,NA,3.40583332876364,0.162916666517655,48.5429167747498,66.056667248408,1.40124999110897,18.0824999014537,13.5424998899301,1.11333332210779,3129,8.1,14.5,5.4,10.8,22,4.7,14.4,0,944.9,939.8
"2001/01/12",1.04791666443149,0.807916663587093,NA,6.61000007887681,0.154583332439264,57.9516661961873,78.4120831489563,2.77374994754791,12.2162499725819,10.8841666976611,2.1808332875371,3129,7.6,3.6,5.8,9.4,6,1.7,8.6,0.1,946.7,939.1
"2001/01/13",0.580833336959283,0.840833326180776,NA,2.70000000049671,0.164166665325562,47.7845831712087,72.3004168669383,1.41791666423281,14.3937500913938,23.9683329264323,1.0862500021855,3129,6.6,0,0.7,12.5,1,2.5,7.2,5.9,952.1,946.7
"2001/01/14",0.731250001738469,1.1045833354195,NA,4.87583328286807,0.229166665424903,44.2795834541321,113.99708366394,2.56833332777023,12.6704166630904,28.8741663694382,2.01750001435479,3129,5.7,0,0.1,11.3,26,1.4,8.1,7.5,952.2,949.8
"2001/01/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3129,4,0,1.1,7,25,2.5,10.8,0,951,948.5
"2001/01/16",0.202083334326744,0.575416669249535,NA,0.66333332657814,0.0870833341032267,17.4337500631809,20.6554166475932,0.663333331545194,28.5224999189377,10.0741666456064,0.717500004917383,3129,6,2.8,4,8,25,2.8,13.3,0.4,951,948.9
"2001/01/17",0.25250000320375,0.581249999503295,NA,0.662083334599932,0.0887500001117587,20.7916665971279,25.7179169257482,0.706666662047307,29.7516668041547,10.0699999729792,0.753333337605,3129,5,2.1,1.8,8.2,25,2.5,10.8,6.4,954.5,950.9
"2001/01/18",0.290416666616996,0.594166669994593,NA,0.957083342596889,0.112916667945683,30.0712501207987,36.3258332014084,0.814583335071802,28.3962501684825,10.9966667493184,0.762499999254942,3129,6.8,2.8,4.3,9.4,27,2.8,14.4,2,953.1,944.9
"2001/01/19",0.262083333606521,0.611666661997636,NA,0.985833329459031,0.107083334277074,23.1466665267944,30.8983335097631,0.693749999006589,30.5770834088326,12.3241665760676,0.713750003526608,3129,5.6,0,0.7,10.5,30,2.8,11.7,8.8,959.1,947
"2001/01/20",0.400000000993411,0.91958332558473,NA,1.77999998008211,0.190000000099341,49.1983335018158,93.9612496693929,0.965833328664303,17.5966667632262,27.9150000214577,0.810416664928198,3129,4.3,0,-1.7,10.3,25,1.4,7.8,9.1,961,958.9
"2001/01/21",0.553333330899477,1.25041666875283,NA,3.61125000069539,0.265833332513769,48.3320832252502,140.981666723887,1.77333332846562,11.2025001347065,36.2933331330617,1.41125000019868,3129,3.8,0,-2.7,10.2,23,1.4,7.2,8.8,960.7,954.5
"2001/01/22",0.479166662320495,1.05374999841054,NA,2.81458332389593,0.227916665996114,46.9624996980031,120.370416164398,1.36624999592702,8.11541665593783,34.6279171506564,1.0837500008444,3129,3.2,0,-1.9,8.3,24,3.3,14.4,0.6,954.5,949.9
"2001/01/23",0.23208333303531,0.499999998758237,NA,0.713749999801318,0.085416666076829,25.5070831179619,29.2820832331975,0.68291666234533,27.8479169209798,5.11416667451461,0.717083337406317,3129,9.8,1.4,7.2,12.5,21,5,16.4,0.2,951.9,947.5
"2001/01/24",0.199166669199864,0.533333332588275,NA,0.563750003774961,0.0783333337555329,16.0437498490016,18.7991666396459,0.880000000198682,36.5929166475932,7.71791665752729,0.912500000248353,3129,9.8,3.7,7.8,11.7,25,6.4,17.8,2.1,947.5,944.1
"2001/01/25",0.200416669249535,0.553333334624767,NA,0.641666669398546,0.0808333341653148,10.3724999700983,12.6716666917006,0.930833334724108,46.1649998029073,6.95875002940496,0.983750000596046,3129,6.4,1.2,4,8.9,24,6.4,16.9,5.8,951,944.7
"2001/01/26",0.204166669398546,0.506666661550601,NA,0.618333333482345,0.0849999998075267,16.4104168315728,19.1633331576983,0.776666667312384,38.6616664727529,7.00500005483627,0.848750000198682,3129,6.1,13.4,1.6,10.6,24,7.2,9.2,0,951.7,942.3
"2001/01/27",0.20750000141561,0.510833332935969,NA,0.676250006382664,0.0812499991928538,13.8020833631357,17.4895832240582,0.85708333303531,37.0208329757055,9.62875006596247,0.881666670242945,3129,8.2,0.8,4.7,11.6,25,3.6,17.8,2.1,947.3,938.9
"2001/01/28",0.19875000230968,0.557083332290252,NA,0.830000001937151,0.0920833346123497,4.72958337018887,6.78958340485891,1,50.2854167620341,8.81583335002263,1,3129,7.4,0,4.9,9.9,28,6.4,20.6,4,942.2,932.6
"2001/01/29",0.292916668578982,0.665833329161008,NA,1.45291667928298,0.1341666681692,23.306250055631,41.2020835479101,1.12291666368643,40.4245835741361,11.8495833277702,1.08083333075047,3129,6.6,0,2.6,10.7,1,6.9,15.3,7,955.3,941.9
"2001/01/30",0.575833331793547,1.01291667421659,NA,3.33000003546476,0.242500002185504,70.0341664950053,138.322916507721,1.43833333502213,10.1070834596952,37.0716666579247,1.12499998882413,3129,4.6,0,-1.7,11,21,1.4,8.1,9.4,957.7,952.3
"2001/01/31",0.563749998187025,0.923749998211861,NA,2.78083333124717,0.221250001030664,41.9129166801771,112.253749946753,1.49083333710829,23.7954167922338,31.5270838638147,1.26624999319514,3129,6.8,0,-1.6,15.1,28,0.6,6.1,4.5,956.6,953.7
"2001/02/01",NA,0.861666671931744,NA,NA,0.194166667138537,50.9104167222977,NA,NA,15.3429165780544,21.8233333031336,NA,3129,10,0,5.4,14.6,2,5.3,14.4,9.4,957.8,952.5
"2001/02/02",0.596666666368643,0.937083336214224,NA,3.37124997874101,0.218333334972461,58.6291666030884,124.159999847412,1.402916662395,8.67666663726171,33.8787501653036,1.10333333785335,3129,6.4,0,-0.3,13,25,1.7,7.8,9.3,957.4,955.3
"2001/02/03",0.587916669125358,0.994999998559554,NA,2.95166667799155,0.215000000782311,51.246249516805,114.368333419164,1.4474999991556,11.7137499550978,32.9987502098083,1.16291665658355,3129,6,0,-0.8,12.9,23,1.4,8.6,9.5,956.9,952.9
"2001/02/04",0.356249997392297,0.874166660010815,NA,1.49625000357628,0.16833333298564,27.2258329689503,78.5287505586942,1.22166666264335,21.6329166988532,21.7379168272018,1.53791667396824,3129,7.2,0,2.8,11.7,26,5.3,16.9,4,953,949.3
"2001/02/05",0.256666669622064,0.728749999155601,NA,1,0.157083332383384,42.1233333349228,64.0862496097883,1.38583331803481,21.6462498605251,17.2929165760676,3.11166670545936,3129,8,0,5.5,10.5,24,2.8,10.8,0.8,954.2,950.5
"2001/02/06",0.563333330055078,0.633750001589457,NA,1,0.122083333010475,33.8604166507721,39.6929163535436,1.14958333596587,27.7950001557668,11.8229167312384,2.81833332528671,3129,10.6,9.5,8.7,12.4,20,5.6,14.4,0.9,950.7,943.7
"2001/02/07",0.357499998683731,0.674999990810951,NA,1,0.124999999068677,32.54041659832,42.1479163567225,0.871666667362054,35.310416440169,14.1095833977064,1.82666665812333,3129,8.3,15.3,6.2,10.4,22,4.7,17.8,1,944.1,937.7
"2001/02/08",0.20666666701436,0.612916673223178,NA,1,0.0891666673123837,13.2712499499321,15.5766664842765,0.614999998981754,50.6758332252502,6.03666665156682,0.622083329906066,3129,7.2,3.1,5.5,8.8,25,4.7,14.7,3.7,954.1,942.3
"2001/02/09",0.237916665151715,0.607916668057442,NA,1,0.0933333346620202,16.7745834390322,22.6462499101957,0.558333334202568,42.2158331473668,12.5291666487853,0.832083329558372,3129,4.8,0,-0.6,10.1,20,3.3,17.8,7.9,961.8,954.1
"2001/02/10",0.535833330824971,0.695833325386047,NA,1,0.123749999329448,31.8124997019768,52.6837501923243,1.2270833371828,25.5670831998189,19.0620833734671,2.88583333790302,3129,10.2,0,6.7,13.7,22,1.4,6.1,4.2,968.7,961.7
"2001/02/11",1.11875000720223,1.26416665812333,NA,0.984166666865349,0.233333333084981,42.3583335081736,127.327500661214,3.19041668623686,14.7979168196519,24.7374999721845,6.86333329975605,3129,11.1,0,4.9,17.3,24,0.8,3.6,9.9,969.8,967.1
"2001/02/12",1.0191666657726,1.1095833281676,NA,0.923749998211861,0.213333336636424,67.5508330663045,130.545833269755,2.70833332836628,9.11125001311302,38.9987498919169,5.9529166718324,3129,9.5,0,1.7,17.3,26,0.8,9.2,9,968.6,963.5
"2001/02/13",1.13208333030343,1.04958332826694,NA,0.902916667362054,0.208750000533958,53.3975001176198,121.386248906453,2.54333331932624,14.0954167544842,33.0891666611036,5.50624998658895,3129,9.6,0,1.8,17.5,25,1.9,7.2,9.7,963.8,951.7
"2001/02/14",0.487083332613111,0.750833332538605,NA,1,0.13708333329608,37.3791667222977,54.1116671562195,1.29666667431593,24.6933333873749,14.9933332800865,2.77583332111438,3129,5.2,0,0.7,9.7,7,4.2,10.8,1.6,954.1,950.6
"2001/02/15",0.357083334897955,0.67541666328907,NA,0.994999999801318,0.107500000856817,31.6450001796087,36.8437499602636,0.706249997019768,35.983750184377,10.5879167268674,1.50583334018787,3129,8.4,0,3.8,12.9,6,4.2,10.6,5.1,961,954.1
"2001/02/16",0.408750000720223,0.81708334137996,NA,2.08416666090488,0.11291666670392,41.496666709582,53.9966663519541,1,38.2304165760676,17.4729167620341,0.746249991158644,3129,7.7,0,0.7,14.7,10,2.5,8.1,9.7,962.9,959.3
"2001/02/17",0.3208333371828,0.871250001092752,NA,2.50083333502213,0.156666666579743,56.5533336003621,74.6645829677582,1,25.115000029405,22.8425000508626,1.0025000013411,3129,7.1,0,-1.8,16,24,2.2,9.2,10.3,962.9,958.5
"2001/02/18",0.561250001192093,0.82708332935969,NA,2.23458332940936,0.150416669125358,36.0283331871033,58.6674995422363,1,28.2645832598209,19.2791664799054,0.986666660755873,3129,3.7,0,-3.5,10.9,3,3.1,11.1,6.7,960.9,956.9
"2001/02/19",0.522916664679845,0.763333330551783,NA,1.72833333412806,0.132916666567326,37.8683333396912,53.2120829423269,1,37.7900004486243,18.7004168430964,0.789166667809089,3129,6.1,0,0.7,11.5,6,1.9,7.2,9.5,963.7,960.6
"2001/02/20",0.922500004371007,0.980000011622906,NA,3.65083336830139,0.184166666120291,59.2645837465922,99.535414536794,1,23.9083332220713,30.4729166825612,1.34458333502213,3129,6.2,0,-2.4,14.7,19,0.8,7.2,10.3,963.7,958.1
"2001/02/21",1.36458332836628,1.15999999145667,NA,5.83416669567426,0.250416669373711,78.659166653951,147.51499970754,1,14.0524999201298,42.0850000580152,2.10541668534279,3129,6.8,0,-3.1,16.8,24,1.7,6.1,10.7,960.5,956.5
"2001/02/22",NA,1.22000000129143,NA,NA,0.264999999354283,72.9291667938232,NA,NA,15.9408331513405,45.9512497186661,NA,3129,7.2,0,-2.8,17.2,22,1.4,7.5,10.6,958.5,950.5
"2001/02/23",1.371666662395,1.05083332707485,NA,5.9591666534543,0.233749999043842,60.0291666587194,126.348332206408,0.984999999403954,14.7045832375685,55.1145837306976,2.07124998793006,3129,7.1,0,-0.8,15,25,2.8,11.1,4.7,950.5,940.5
"2001/02/24",0.710416673993071,0.83624999721845,NA,3.24208331108093,0.161666666778425,29.3925000826518,63.9879162311554,1,31.5962499678135,20.8554168840249,1.20958332903683,3129,8.8,0,4.4,13.3,2,3.6,11.7,2.7,942.5,937.8
"2001/02/25",0.243333336586754,0.633333337803682,NA,0.871666666120291,0.122916663996875,20.9337500135104,24.2995832363764,1,50.3625003496806,6.6924999554952,0.519583334525426,3129,4.6,0,-0.6,9.7,3,6.1,10.8,10.5,948.9,942.1
"2001/02/26",0.387916666145126,0.690833330154419,NA,1.53333331520359,0.144999999552965,33.3837497234344,47.8883333206177,1,38.6170833309491,14.7874999642372,0.72458333397905,3129,2,0,-4.7,8.6,25,2.8,14.7,9.5,949,938.3
"2001/02/27",0.543333331743876,0.552083338300387,NA,0.722083337605,0.119583331358929,12.2300001184146,14.8112500905991,1,52.2833339373271,14.3633334438006,0.710833335916201,3129,4.8,0,1.8,7.7,30,7.2,16.1,5.3,938.5,934.5
"2001/02/28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3129,5,0,1.7,8.2,32,6.9,16.4,7.8,941.3,936.6
"2001/03/01",0.382916664083799,0.668333331743876,NA,2.02458334341645,0.132499999677142,38.4249997635682,48.4162497123083,1,26.7250002523263,18.5266668399175,0.729583327968915,3129,4.8,12.7,3.1,6.4,25,2.2,10.3,0,941.4,932.7
"2001/03/02",0.555416672180096,0.619583327323198,NA,2.66166669875383,0.129583333308498,27.9162500301997,41.3820829391479,0.983750000596046,35.2033333182335,17.1333332657814,0.907083339368304,3129,9,10.6,3.7,14.3,22,9.7,23.1,0.5,932.7,923.9
"2001/03/03",0.224166665847103,0.579999993244807,NA,0.630416669572393,0.085000000273188,11.1529166996479,13.5216667056084,1,58.3541663487752,10.7629166841507,0.734583334997296,3129,11.5,4.9,8.7,14.3,25,6.1,20.6,1.7,937.9,929.3
"2001/03/04",0.250833333780368,0.600833329061667,NA,0.966250013560057,0.0949999997392297,20.5024999777476,23.2949999769529,1,48.5833331743876,14.9791667262713,0.605833336090048,3129,11.3,8.6,9.2,13.4,23,3.9,15.8,0,941.3,936.2
"2001/03/05",0.658749995753169,0.60291667158405,NA,2.16749999175469,0.105416667026778,32.0795831282934,37.0370831489563,1.17750000332793,39.3620836933454,15.8133332828681,0.925833338250717,3129,12.6,0.1,10,15.1,27,3.3,12.8,0.7,949.1,941.3
"2001/03/06",0.904583333060145,0.677083327124516,NA,4.04624999066194,0.133333332681408,38.8395833571752,62.1404166618983,1.71499999860923,23.7649999856949,30.3091665108999,1.26916667694847,3129,15.8,11.4,10.5,21,23,5.8,18.9,3.5,949.1,945.1
"2001/03/07",0.831666662668188,0.551666660855214,NA,2.16333332409461,0.0912499992797772,30.2929169336955,37.7524995406469,1.05666666229566,34.9112501939138,18.3216667970022,0.742083330949148,3129,11.8,6.8,9.3,14.4,28,3.1,14.7,0,948.9,942.9
"2001/03/08",0.546249996870756,0.567916666467985,NA,0.557916672279437,0.06749999942258,8.66791664560636,10.8337499499321,0.655416666219632,56.5841670036316,10.3679166138172,0.815833333879709,3129,10.6,0,8.1,13.1,26,6.9,18.3,2.4,947.5,944.9
"2001/03/09",0.442916666467984,0.527083324889342,NA,0.436666664356987,0.0516666669088105,7.55833326280117,9.83874988555908,0.710833332190911,49.7250000635783,12.7166667282581,0.868333334724108,3129,11.8,0,10,13.7,23,7.5,17.8,1.7,950.9,946.5
"2001/03/10",0.355416666095455,0.447083329161008,NA,0.487916664530834,0.0379166660519938,6.45375003417333,8.96583330631256,0.652083334823449,31.8233334223429,10.9133332967758,0.875833335022132,3129,15,0.3,11.7,18.4,24,6.7,14.7,5.7,954.1,950.5
"2001/03/11",0.635833327968915,0.542499994238218,NA,0.98541667064031,0.063333333004266,15.8266667127609,21.4520830710729,0.649166659762462,24.1191666126251,13.0337499479453,0.722500004495184,3129,15.1,0,11.2,19,24,2.8,14.4,5.2,954.1,949
"2001/03/12",1.13500000784794,0.788333331545194,NA,2.39166664580504,0.109999999714394,21.8124998609225,48.927499850591,1.29833334311843,26.3608336945375,19.0787498950958,1.08374999463558,3129,10.4,1.4,5.4,15.5,27,3.9,15.3,2.4,953,946.9
"2001/03/13",0.513333334897955,0.64125000188748,NA,0.558333329856396,0.0866666665921609,14.3445834269126,18.7625000278155,0.730000000447035,59.371250073115,12.7141666014989,0.794583333656192,3129,7.6,0,0.8,14.5,23,1.1,5.6,11.4,956.7,952.9
"2001/03/14",1.97624998601774,0.95416667064031,NA,3.86291667819023,0.189166667560736,68.5275003115336,106.502082824707,1.82625000675519,21.159583379825,37.0795831282934,1.42499999701977,3129,8.2,0,0.3,16.1,24,0.8,6.7,11.2,955.7,949.7
"2001/03/15",2.1833333230267,0.960416659712791,NA,4.84958328058322,0.199166666095455,57.5816667079926,98.9254172643026,2.24541666110357,29.1487496097883,35.3137496312459,1.75958333412806,3129,10.8,0,1.8,19.7,17,2.2,6.7,11.2,950.3,941.4
"2001/03/16",0.997083323697249,0.6083333256344,NA,3.50916665792465,0.113750001105169,28.557083427906,33.4108335574468,1.3245833342274,47.7262497742971,27.6374997695287,1.03541666766008,3129,9.4,1.2,4.8,14,27,4.4,17.5,3.2,942.5,939.7
"2001/03/17",0.537916665275892,0.567083323995272,NA,0.476249997193615,0.0737499993604918,8.54166663686434,10.9841665824254,0.699166667958101,62.0216665267944,11.4179166356723,0.79708333623906,3129,9,0,5.9,12.2,25,5,12.5,9.4,945.4,941.5
"2001/03/18",0.625416660060485,0.561249993741512,NA,0.741666660954555,0.0712500000372529,15.883750056227,18.3195832967758,0.691666663934787,48.8291668097178,16.4491665760676,0.683333336065213,3129,9.4,0,4.4,14.5,26,4.4,15.8,5.7,949.4,944.5
"2001/03/19",0.639583326876163,0.579166668156783,NA,0.84833333392938,0.0633333334699273,19.9987499316533,23.4512499769529,0.675833334525426,39.3324999809265,16.6499999165535,0.673750001937151,3129,10.7,0,6.7,14.7,24,3.3,13.1,0.3,952.3,949.3
"2001/03/20",0.511666661128402,0.725833327819904,NA,3.37666663403312,0.112916667480022,27.8724998434385,56.7150003115336,1.47208333636324,26.0408333142598,24.8158333500226,1.18166666602095,3129,12.2,0,6.1,18.3,24,4.4,16.9,3.8,951.8,949.5
"2001/03/21",0.271250000844399,0.544999999304613,NA,0.834999999652306,0.0604166664804021,17.2625001867612,20.4508330821991,0.607083334277074,37.2000001271566,16.3695832490921,0.581249995157123,3129,15,0,12,18.1,24,5.8,19.4,3.6,950.7,946.7
"2001/03/22",0.712083332861463,0.597916666418314,NA,1.77125001202027,0.0858333335878948,23.2733331720034,36.8316665887833,0.955833329508702,31.4241666992505,19.4475000301997,0.823750006655852,3129,16.8,0,12.1,21.6,24,3.3,13.3,6.2,949,945.4
"2001/03/23",1.79708333127201,1.02833334604899,NA,6.12208330879609,NA,51.8300002813339,110.336666345596,2.67833331972361,23.4537498752276,56.472083568573,2.02166666959723,3129,15.2,0.1,6.1,24.3,26,2.2,8.6,11.7,946.5,938.5
"2001/03/24",1.10124998042981,0.664999994138877,NA,2.12375001236796,0.109166666244467,17.3741665432851,29.9745832979679,1.24166664729516,57.9654163320859,33.1641663908958,1.10458333231509,3129,12.5,0.7,8.6,16.4,25,8.3,17.8,6.5,941.3,936.1
"2001/03/25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3129,10.2,0.5,6.4,14,23,5.8,15.8,6.7,942.7,940.6
"2001/03/26",1.05458334088326,0.667500004172325,NA,2.35666664068898,0.112500000434617,28.9420829812686,38.2120832204819,1.04291666671634,42.2920831839244,14.2937501271566,0.838750006010135,3129,9,4.4,5,12.9,24,2.2,15.8,2.2,943.9,939
"2001/03/27",0.737083333233992,0.63541666418314,NA,1.14916666597128,0.0933333340411385,20.2358333369096,25.2566666007042,0.711249998460213,45.196666876475,18.2145834763845,0.677083330849806,3129,8.6,0,2.7,14.5,25,3.1,11.7,5.9,946.7,943.8
"2001/03/28",0.575416664282481,0.565833322703838,NA,0.751666660731037,0.0849999990314245,10.4991665085157,14.3437498907248,0.783750000099341,59.4724996884664,13.3208334445953,0.800000001986822,3129,9.6,0,3.6,15.6,25,3.6,11.7,8.6,949.3,946.5
"2001/03/29",0.455833327646057,0.55958333114783,NA,0.876249998807907,0.0762500005463759,8.64083340764046,10.9154166579247,0.813333330055078,59.656666914622,15.0550001263618,0.620416667312384,3129,11.2,0,7.9,14.6,24,8.9,16.9,3.4,951,946.2
"2001/03/30",0.45833333209157,0.512916659315427,NA,1,0.0691666658967733,9.99125002324581,12.8258333305518,0.712499999751647,51.6687498092651,15.9612500071526,0.594583332538605,3129,13.8,0,9.6,17.9,29,5.3,14.7,1.7,953.7,950.6
"2001/03/31",0.802083338300387,0.662499991556009,NA,1,0.0991666667784254,25.0079166889191,34.5225002964338,0.676666662096977,38.517084022363,15.7962499161561,1.31249998261531,3129,14.6,0,7.8,21.4,8,2.5,7.2,12.3,955.5,952.1
"2001/04/01",0.490000009536743,0.753750003874302,NA,1,0.135416666045785,38.1304168303808,48.6320829987526,0.349999994039536,43.6825009584427,18.425833294789,0.610000014305115,3129,13.8,0,6.2,21.3,24,2.8,9.2,12.3,955.1,950.9
"2001/04/02",NA,NA,NA,NA,NA,NA,NA,NA,37.6016667882601,NA,NA,3129,11.5,0,4.4,18.6,26,3.6,12.2,8.6,953.5,950.5
"2001/04/03",0.942083327720563,0.67708333581686,NA,1.68000000466903,0.112083333854874,27.8770835399628,39.0883328119914,0.976250004023314,45.4508335192998,17.9370833734671,0.793749992425243,3129,11.4,0,5.7,17.2,24,3.6,10.3,6,953.4,950.1
"2001/04/04",0.734583328167597,0.576666658123334,NA,1.40041665732861,0.0954166677159568,20.2266666690509,29.535833577315,0.81083332747221,48.9291665156682,22.7274999419848,0.695416671534379,3129,10.9,0,3.1,18.7,21,3.6,12.2,7.8,955,951.3
"2001/04/05",0.538333332786957,0.511666665474574,NA,0.903333335494002,0.0687499997826914,11.9962499638398,15.1237499117851,0.751250005016724,43.6520832379659,13.6475000480811,0.684166666120291,3129,14.2,0,8.7,19.7,20,2.5,10.3,8.3,956.7,954.1
"2001/04/06",1.49958331758777,0.733333335568508,NA,3.38416670883695,0.134583333041519,32.7587499916553,60.654166162014,1.67666665961345,25.0854165752729,27.9979170362155,1.36458333581686,3129,13.6,0,5.9,21.3,26,3.3,13.3,9.2,956.7,951.7
"2001/04/07",0.410000002632538,0.593333331247171,NA,0.576666666815678,0.088750001663963,4.99041669567426,7.08916670084,0.857500000546376,67.7612496217092,17.0683334072431,0.874166668703159,3129,12,0,9,15,30,7.5,17.5,12.1,955.9,951.1
"2001/04/08",0.501250000049671,0.580833338201046,NA,0.642500001937151,0.0904166670516133,8.00291664898396,10.3845833043257,0.839583333581686,68.0895837148031,16.8358334600925,0.838333332911134,3129,10.9,0,4.3,17.5,23,3.6,11.9,12.5,960.7,955
"2001/04/09",2.63833339015643,0.767500003178914,NA,5.68375015258789,0.146250000223517,44.5649995803833,61.7875002423922,2.5974999293685,39.447500427564,27.737083474795,2.14375000074506,3129,12,0,1.8,22.1,30,2.5,7.8,12.6,960.7,956.2
"2001/04/10",NA,NA,NA,NA,NA,NA,NA,NA,40.700833717982,NA,NA,3129,13.8,0,5.1,22.6,3,3.3,13.1,12.8,957.9,954.5
"2001/04/11",NA,0.677083333333333,NA,NA,0.102083335009714,27.2833332220713,33.0716664195061,NA,54.3170839150747,17.2095831533273,NA,3129,12.4,0,6.4,18.5,4,6.9,14.4,12.6,957.9,955.1
"2001/04/12",NA,0.583749999602636,NA,NA,0.0933333349724611,12.6299999455611,15.4399999380112,NA,71.0399994850159,22.5958334803581,NA,3129,11,0,2,20.1,36,3.3,8.1,12.1,957.8,952.9
"2001/04/13",0.272916667784254,0.58500000089407,NA,0.647499998410543,0.0979166685914,10.2229166527589,12.8008334040642,0.872500002384186,66.2691667874654,24.5266666412354,0.939583336313566,3129,11.9,0,4.5,19.3,8,5,11.7,11.5,954.5,948.5
"2001/04/14",NA,0.585416672130426,NA,NA,0.0962500004097819,10.5308333039284,13.1204166809718,NA,72.1549994150798,17.7108332316081,NA,3129,12.8,0,5.6,20,8,4.7,11.1,12.8,954.9,951.3
"2001/04/15",NA,0.642499999453624,NA,NA,0.114583333643774,22.3191667199135,27.0441666245461,NA,58.3733333746592,25.1791667540868,NA,3129,12,0,1.6,22.3,24,2.5,9.7,12.9,955.3,949.8
"2001/04/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3129,13.8,0,4,23.5,20,2.8,8.6,9,950.7,945.3
"2001/04/17",0.399583332861463,0.63999999811252,NA,0.775000004718701,0.109583333445092,28.3933333158493,34.3541671037674,0.699583334227403,50.0179166793823,30.6312501629194,0.662083335841695,3129,14.1,8.9,7,21.2,20,1.9,13.3,7.8,946.6,940.6
"2001/04/18",NA,0.737083330750465,NA,NA,NA,NA,NA,NA,43.2520828843117,17.8862501184146,NA,3129,11.8,0.2,8,15.6,4,1.9,6.1,5.1,945.9,943.3
"2001/04/19",1.04541666681568,0.868333337207635,NA,2.2887500077486,NA,NA,NA,1.02874999493361,30.6387499968211,28.3125000198682,0.854583329210679,3129,10.3,0,2.6,18,5,1.9,12.2,6.9,944.5,938.9
"2001/04/20",0.437500009934107,0.626666665077209,NA,0.932083321114381,NA,17.8083333174388,21.2670833667119,0.684583336114883,67.5166664123535,NA,0.645416670789321,3129,8.5,0,1.9,15.1,2,4.7,11.7,13.2,947.9,942.6
"2001/04/21",0.316666668280959,0.617083333432674,NA,0.849999999006589,0.102500001279016,18.0650001565615,21.7787498831749,0.931250000993411,68.3004161516825,18.4799999992053,0.926250002036492,3129,8.2,0,1.5,14.8,2,1.9,7.2,13.2,950.1,946.2
"2001/04/22",0.57874999816219,0.618749992301067,NA,1.30958334108194,0.105000000602255,25.3595834920804,32.2837501565615,0.956249995778004,43.2154166301092,34.2916665871938,0.895416664580504,3129,10.4,0,1.3,19.5,32,4.2,16.4,7.2,947.7,939.1
